year;departement_code;sex;population;classe_age_5
1994;2B;M;3864;00_04
1994;21;M;15820;00_04
1994;22;M;14755;00_04
1994;23;M;2910;00_04
1994;24;M;9429;00_04
1994;25;M;16355;00_04
1994;26;M;14132;00_04
1994;27;M;19111;00_04
1994;28;M;14067;00_04
1994;29;M;24984;00_04
1994;30;M;18430;00_04
1994;31;M;30295;00_04
1994;32;M;4249;00_04
1994;33;M;37266;00_04
1994;34;M;25762;00_04
1994;35;M;27266;00_04
1994;36;M;5900;00_04
1994;37;M;16408;00_04
1994;38;M;36643;00_04
1994;39;M;8065;00_04
1994;40;M;8486;00_04
1994;41;M;9048;00_04
1994;42;M;22792;00_04
1994;43;M;5859;00_04
1994;44;M;35604;00_04
1994;45;M;20090;00_04
1994;46;M;3959;00_04
1994;47;M;8181;00_04
1994;48;M;1859;00_04
1994;49;M;23832;00_04
1994;50;M;15728;00_04
1994;51;M;18795;00_04
1994;52;M;6514;00_04
1994;53;M;9269;00_04
1994;54;M;23065;00_04
1994;55;M;6308;00_04
1994;56;M;19084;00_04
1994;57;M;33732;00_04
1994;58;M;6023;00_04
1994;59;M;94162;00_04
1994;60;M;28820;00_04
1994;61;M;9087;00_04
1994;62;M;51057;00_04
1994;63;M;16355;00_04
1994;64;M;16104;00_04
1994;65;M;5669;00_04
1994;66;M;10120;00_04
1994;67;M;33783;00_04
1994;68;M;23957;00_04
1994;69;M;54161;00_04
1994;70;M;7075;00_04
1994;71;M;16059;00_04
1994;72;M;16476;00_04
1994;73;M;12009;00_04
1994;74;M;22408;00_04
1994;75;M;57855;00_04
1994;76;M;43042;00_04
1994;77;M;45295;00_04
1994;78;M;51503;00_04
1994;79;M;10202;00_04
1994;80;M;18131;00_04
1994;81;M;9240;00_04
1994;82;M;5829;00_04
1994;83;M;26197;00_04
1994;84;M;16063;00_04
1994;85;M;15596;00_04
1994;86;M;10463;00_04
1994;87;M;8534;00_04
1994;88;M;12334;00_04
1994;89;M;10117;00_04
1994;90;M;4491;00_04
1994;91;M;42727;00_04
1994;92;M;49654;00_04
1994;93;M;56837;00_04
1994;94;M;44737;00_04
1994;95;M;44377;00_04
1994;971;M;15811;00_04
1994;972;M;14491;00_04
1994;973;M;8712;00_04
1994;974;M;34273;00_04
1993;01;M;17581;00_04
1993;02;M;19093;00_04
1993;03;M;9049;00_04
1993;04;M;4253;00_04
1993;05;M;3720;00_04
1993;06;M;29002;00_04
1993;07;M;8395;00_04
1993;08;M;10337;00_04
1993;09;M;3556;00_04
1993;10;M;9675;00_04
1993;11;M;8305;00_04
1993;12;M;6706;00_04
1993;13;M;58343;00_04
1993;14;M;21005;00_04
1993;15;M;3901;00_04
1993;16;M;9784;00_04
1993;17;M;15122;00_04
1993;18;M;9568;00_04
1993;19;M;5612;00_04
1993;2A;M;3711;00_04
1993;2B;M;3861;00_04
1993;21;M;16184;00_04
1993;22;M;15224;00_04
1993;23;M;2917;00_04
1993;24;M;9733;00_04
1993;25;M;16689;00_04
1993;26;M;14465;00_04
1993;27;M;19468;00_04
1993;28;M;14338;00_04
1993;29;M;25398;00_04
1993;30;M;18684;00_04
1993;31;M;30231;00_04
1993;32;M;4321;00_04
1993;33;M;37665;00_04
1993;34;M;25632;00_04
1993;35;M;27556;00_04
1993;36;M;6163;00_04
1993;37;M;16730;00_04
1993;38;M;36890;00_04
1993;39;M;8214;00_04
1993;40;M;8650;00_04
1993;41;M;9292;00_04
1993;42;M;23346;00_04
1993;43;M;5948;00_04
1993;44;M;36019;00_04
1993;45;M;20364;00_04
1993;46;M;4053;00_04
1993;47;M;8424;00_04
1993;48;M;1905;00_04
1993;49;M;24342;00_04
1993;50;M;16187;00_04
1993;51;M;19076;00_04
1993;52;M;6759;00_04
1993;53;M;9387;00_04
1993;54;M;23907;00_04
1993;55;M;6550;00_04
1993;56;M;19564;00_04
1993;57;M;34926;00_04
1993;58;M;6104;00_04
1993;59;M;96945;00_04
1993;60;M;29347;00_04
1993;61;M;9212;00_04
1993;62;M;52575;00_04
1993;63;M;16827;00_04
1993;64;M;16292;00_04
1993;65;M;5728;00_04
1993;66;M;10168;00_04
1993;67;M;33913;00_04
1993;68;M;24350;00_04
1993;69;M;54783;00_04
1993;70;M;7361;00_04
1993;71;M;16501;00_04
1993;72;M;16794;00_04
1993;73;M;12245;00_04
1993;74;M;22446;00_04
1993;75;M;58351;00_04
1993;76;M;44062;00_04
1993;77;M;45464;00_04
1993;78;M;52013;00_04
1993;79;M;10319;00_04
1993;80;M;18596;00_04
1993;81;M;9477;00_04
1993;82;M;5975;00_04
1993;83;M;26783;00_04
1993;84;M;16180;00_04
1993;85;M;15986;00_04
1993;86;M;10685;00_04
1993;87;M;8744;00_04
1993;88;M;12698;00_04
1993;89;M;10382;00_04
1993;90;M;4611;00_04
1993;91;M;42999;00_04
1993;92;M;49628;00_04
1993;93;M;57490;00_04
1993;94;M;45107;00_04
1993;95;M;44945;00_04
1993;971;M;15805;00_04
1993;972;M;14702;00_04
1993;973;M;8386;00_04
1993;974;M;34137;00_04
1992;01;M;17734;00_04
1992;02;M;19406;00_04
1992;03;M;9224;00_04
1992;04;M;4227;00_04
1992;05;M;3714;00_04
1992;06;M;28639;00_04
1992;07;M;8432;00_04
1992;08;M;10546;00_04
1992;09;M;3618;00_04
1992;10;M;9826;00_04
1992;11;M;8505;00_04
1992;12;M;6892;00_04
1992;13;M;58390;00_04
1992;14;M;21475;00_04
1992;15;M;4051;00_04
1992;16;M;10028;00_04
1992;17;M;15274;00_04
1992;18;M;9658;00_04
1992;19;M;5729;00_04
1992;2A;M;3741;00_04
1992;2B;M;3863;00_04
1992;21;M;16427;00_04
1992;22;M;15622;00_04
1992;23;M;2993;00_04
1992;24;M;9852;00_04
1992;25;M;16792;00_04
1992;26;M;14491;00_04
1992;27;M;19801;00_04
1992;28;M;14588;00_04
1992;29;M;25798;00_04
1992;30;M;18768;00_04
1992;31;M;29437;00_04
1992;32;M;4318;00_04
1992;33;M;37584;00_04
1992;34;M;25178;00_04
1992;35;M;27635;00_04
1992;36;M;6201;00_04
1992;37;M;16889;00_04
1992;38;M;37240;00_04
1992;39;M;8309;00_04
1992;40;M;8803;00_04
1992;41;M;9357;00_04
1992;42;M;23613;00_04
1992;43;M;6028;00_04
1992;44;M;36092;00_04
1992;45;M;20556;00_04
1992;46;M;4098;00_04
1992;47;M;8612;00_04
1992;48;M;1932;00_04
1992;49;M;24624;00_04
1992;50;M;16385;00_04
1992;51;M;19409;00_04
1992;52;M;6904;00_04
1992;53;M;9461;00_04
1992;54;M;24265;00_04
1992;55;M;6673;00_04
1992;56;M;19955;00_04
1992;57;M;35839;00_04
1992;58;M;6247;00_04
1992;59;M;99069;00_04
1992;60;M;29426;00_04
1992;61;M;9430;00_04
1992;62;M;53868;00_04
1992;63;M;16991;00_04
1992;64;M;16409;00_04
1992;65;M;5762;00_04
1992;66;M;10198;00_04
1992;67;M;33623;00_04
1992;68;M;24357;00_04
1992;69;M;54349;00_04
1992;70;M;7468;00_04
1992;71;M;16748;00_04
1992;72;M;16913;00_04
1992;73;M;12185;00_04
1992;74;M;22190;00_04
1992;75;M;58555;00_04
1992;76;M;44831;00_04
1992;77;M;45582;00_04
1992;78;M;51993;00_04
1992;79;M;10449;00_04
1992;80;M;18951;00_04
1992;81;M;9558;00_04
1992;82;M;5936;00_04
1992;83;M;26663;00_04
1992;84;M;16305;00_04
1992;85;M;16313;00_04
1992;86;M;10964;00_04
1992;87;M;8964;00_04
1992;88;M;12906;00_04
1992;89;M;10537;00_04
1992;90;M;4630;00_04
1992;91;M;42766;00_04
1992;92;M;49579;00_04
1992;93;M;57761;00_04
1992;94;M;44846;00_04
1992;95;M;45055;00_04
1992;971;M;15799;00_04
1992;972;M;14915;00_04
1992;973;M;8073;00_04
1992;974;M;33129;00_04
1991;01;M;17783;00_04
1991;02;M;19791;00_04
1991;03;M;9258;00_04
1991;04;M;4183;00_04
1991;05;M;3749;00_04
1991;06;M;28039;00_04
1991;07;M;8491;00_04
1991;08;M;10867;00_04
1991;09;M;3631;00_04
1991;10;M;10003;00_04
1991;11;M;8562;00_04
1991;12;M;6913;00_04
1991;13;M;58434;00_04
1991;14;M;21708;00_04
1991;15;M;4182;00_04
1991;16;M;10324;00_04
1991;17;M;15464;00_04
1991;18;M;9715;00_04
1991;19;M;5817;00_04
1991;2A;M;3780;00_04
1991;2B;M;3861;00_04
1991;21;M;16711;00_04
1991;22;M;16091;00_04
1991;23;M;3051;00_04
1991;24;M;10004;00_04
1991;25;M;17030;00_04
1991;26;M;14451;00_04
1991;27;M;20025;00_04
1991;28;M;14726;00_04
1991;29;M;26233;00_04
1991;30;M;18857;00_04
1991;31;M;28892;00_04
1991;32;M;4322;00_04
1991;33;M;37469;00_04
1991;34;M;24780;00_04
1991;35;M;27586;00_04
1991;36;M;6258;00_04
1991;37;M;16994;00_04
1991;38;M;37128;00_04
1991;39;M;8349;00_04
1991;40;M;8843;00_04
1991;41;M;9339;00_04
1991;42;M;24031;00_04
1991;43;M;6105;00_04
1991;44;M;36278;00_04
1991;45;M;20659;00_04
1991;46;M;4111;00_04
1991;47;M;8781;00_04
1991;48;M;1983;00_04
1991;49;M;25187;00_04
1991;50;M;16698;00_04
1991;51;M;20009;00_04
1991;52;M;7048;00_04
1991;53;M;9571;00_04
1991;54;M;24688;00_04
1991;55;M;6832;00_04
1991;56;M;20506;00_04
1991;57;M;36751;00_04
1991;58;M;6292;00_04
1991;59;M;100804;00_04
1991;60;M;29578;00_04
1991;61;M;9578;00_04
1991;62;M;55415;00_04
1991;63;M;17241;00_04
1991;64;M;16401;00_04
1991;65;M;5804;00_04
1991;66;M;10205;00_04
1991;67;M;33161;00_04
1991;68;M;24442;00_04
1991;69;M;54027;00_04
1991;70;M;7658;00_04
1991;71;M;16965;00_04
1991;72;M;16934;00_04
1991;73;M;12132;00_04
1991;74;M;21748;00_04
1991;75;M;58528;00_04
1991;76;M;45591;00_04
1991;77;M;45240;00_04
1991;78;M;51933;00_04
1991;79;M;10617;00_04
1991;80;M;19346;00_04
1991;81;M;9598;00_04
1991;82;M;5967;00_04
1991;83;M;26708;00_04
1991;84;M;16410;00_04
1991;85;M;16468;00_04
1991;86;M;11025;00_04
1991;87;M;8905;00_04
1991;88;M;13047;00_04
1991;89;M;10712;00_04
1991;90;M;4690;00_04
1991;91;M;42314;00_04
1991;92;M;49005;00_04
1991;93;M;57526;00_04
1991;94;M;44316;00_04
1991;95;M;44874;00_04
1991;971;M;15797;00_04
1991;972;M;15132;00_04
1991;973;M;7772;00_04
1991;974;M;32461;00_04
1990;01;M;17462;00_04
1990;02;M;20013;00_04
1990;03;M;9270;00_04
1990;04;M;4099;00_04
1990;05;M;3731;00_04
1990;06;M;27326;00_04
1990;07;M;8529;00_04
1990;08;M;11080;00_04
1990;09;M;3618;00_04
1990;10;M;10014;00_04
1990;11;M;8475;00_04
1990;12;M;7000;00_04
1990;13;M;58440;00_04
1990;14;M;22040;00_04
1990;15;M;4281;00_04
1990;16;M;10364;00_04
1990;17;M;15425;00_04
1990;18;M;9687;00_04
1990;19;M;5907;00_04
1990;2A;M;3775;00_04
1990;2B;M;3771;00_04
1990;21;M;16727;00_04
1990;22;M;16255;00_04
1990;23;M;3063;00_04
1990;24;M;10086;00_04
1990;25;M;17272;00_04
1990;26;M;14345;00_04
1990;27;M;20062;00_04
1990;28;M;14859;00_04
1990;29;M;26590;00_04
1990;30;M;18773;00_04
1990;31;M;28283;00_04
1990;32;M;4344;00_04
1990;33;M;37141;00_04
1990;34;M;24230;00_04
1990;35;M;27483;00_04
1990;36;M;6306;00_04
1990;37;M;17158;00_04
1990;38;M;36989;00_04
1990;39;M;8261;00_04
1990;40;M;8798;00_04
1990;41;M;9330;00_04
1990;42;M;24441;00_04
1990;43;M;6196;00_04
1990;44;M;36649;00_04
1990;45;M;20550;00_04
1990;46;M;4083;00_04
1990;47;M;8831;00_04
1990;48;M;1983;00_04
1990;49;M;25496;00_04
1990;50;M;17036;00_04
1990;51;M;20239;00_04
1990;52;M;7085;00_04
1990;53;M;9654;00_04
1990;54;M;24929;00_04
1990;55;M;6991;00_04
1990;56;M;20660;00_04
1990;57;M;37421;00_04
1990;58;M;6437;00_04
1990;59;M;102434;00_04
1990;60;M;29358;00_04
1990;61;M;9677;00_04
1990;62;M;56615;00_04
1990;63;M;17381;00_04
1990;64;M;16552;00_04
1990;65;M;5809;00_04
1990;66;M;10195;00_04
1990;67;M;32850;00_04
1990;68;M;24357;00_04
1990;69;M;54038;00_04
1990;70;M;7885;00_04
1990;71;M;17072;00_04
1990;72;M;16981;00_04
1990;73;M;12036;00_04
1990;74;M;20948;00_04
1990;75;M;58658;00_04
1990;76;M;46413;00_04
1990;77;M;44469;00_04
1990;78;M;51631;00_04
1990;79;M;10753;00_04
1990;80;M;19634;00_04
1990;81;M;9602;00_04
1990;82;M;5937;00_04
1990;83;M;26228;00_04
1990;84;M;16280;00_04
1990;85;M;16646;00_04
1990;86;M;11199;00_04
1990;87;M;8927;00_04
1990;88;M;13365;00_04
1990;89;M;10751;00_04
1990;90;M;4759;00_04
1990;91;M;41780;00_04
1990;92;M;48353;00_04
1990;93;M;57075;00_04
1990;94;M;43775;00_04
1990;95;M;44450;00_04
1990;971;M;15794;00_04
1990;972;M;15354;00_04
1990;973;M;7482;00_04
1990;974;M;26843;00_04
2019;01;M;19979;00_04
2019;02;M;15045;00_04
2019;03;M;7407;00_04
2019;04;M;3920;00_04
2019;05;M;3465;00_04
2019;06;M;27625;00_04
2019;07;M;7863;00_04
2019;08;M;6919;00_04
2019;09;M;3427;00_04
2019;10;M;8378;00_04
2019;11;M;8665;00_04
2019;12;M;6294;00_04
2019;13;M;60153;00_04
2019;14;M;17131;00_04
2019;15;M;2827;00_04
2019;16;M;7814;00_04
2019;17;M;13694;00_04
2019;18;M;7037;00_04
2019;19;M;5286;00_04
2019;2A;M;3956;00_04
2019;2B;M;4157;00_04
2019;21;M;13283;00_04
2019;22;M;13924;00_04
2019;23;M;2172;00_04
2019;24;M;8192;00_04
2019;25;M;15561;00_04
2019;26;M;14629;00_04
2019;27;M;17193;00_04
2019;28;M;12677;00_04
2019;29;M;21866;00_04
2019;30;M;19714;00_04
2019;31;M;40089;00_04
2019;32;M;4060;00_04
2019;33;M;43005;00_04
2019;34;M;31075;00_04
2019;35;M;30816;00_04
2019;36;M;4583;00_04
2019;37;M;16113;00_04
2019;38;M;36729;00_04
2019;39;M;6392;00_04
2019;40;M;9458;00_04
2019;41;M;8013;00_04
2019;42;M;22011;00_04
2019;43;M;5469;00_04
2019;44;M;42392;00_04
2019;45;M;19893;00_04
2019;46;M;3421;00_04
2019;47;M;8064;00_04
2019;48;M;1681;00_04
2019;49;M;21521;00_04
2019;50;M;11579;00_04
2019;51;M;15670;00_04
2019;52;M;4164;00_04
2019;53;M;8120;00_04
2019;54;M;19334;00_04
2019;55;M;4580;00_04
2019;56;M;18271;00_04
2019;57;M;27507;00_04
2019;58;M;4139;00_04
2019;59;M;80990;00_04
2019;60;M;25498;00_04
2019;61;M;6571;00_04
2019;62;M;42202;00_04
2019;63;M;16563;00_04
2019;64;M;16178;00_04
2019;65;M;4871;00_04
2019;66;M;11920;00_04
2019;67;M;30931;00_04
2019;68;M;21668;00_04
2019;69;M;60715;00_04
2019;70;M;5822;00_04
2019;71;M;13409;00_04
2019;72;M;15327;00_04
2019;73;M;11608;00_04
2019;74;M;25799;00_04
2019;75;M;54060;00_04
2019;76;M;35513;00_04
2019;77;M;47400;00_04
2019;78;M;46690;00_04
2019;79;M;9175;00_04
2019;80;M;15442;00_04
2019;81;M;9151;00_04
2019;82;M;7075;00_04
2019;83;M;26435;00_04
2019;84;M;15754;00_04
2019;85;M;17049;00_04
2019;86;M;10856;00_04
2019;87;M;8765;00_04
2019;88;M;8620;00_04
2019;89;M;8498;00_04
2019;90;M;3878;00_04
2019;91;M;46376;00_04
2019;92;M;52650;00_04
2019;93;M;67029;00_04
2019;94;M;47703;00_04
2019;95;M;46326;00_04
2019;971;M;9417;00_04
2019;972;M;8218;00_04
2019;973;M;15453;00_04
2019;974;M;29895;00_04
2019;976;M;21385;00_04
2018;01;M;20141;00_04
2018;02;M;15650;00_04
2018;03;M;7654;00_04
2018;04;M;4050;00_04
2018;05;M;3553;00_04
2018;06;M;28212;00_04
2018;07;M;7931;00_04
2018;08;M;7214;00_04
2018;09;M;3500;00_04
2018;10;M;8441;00_04
2018;11;M;8881;00_04
2018;12;M;6493;00_04
2018;13;M;60979;00_04
2018;14;M;17682;00_04
2018;15;M;2904;00_04
2018;16;M;8077;00_04
2018;17;M;14073;00_04
2018;18;M;7274;00_04
2018;19;M;5318;00_04
2018;2A;M;3814;00_04
2018;2B;M;4208;00_04
2018;21;M;13604;00_04
2018;22;M;14319;00_04
2018;23;M;2224;00_04
2018;24;M;8471;00_04
2018;25;M;15973;00_04
2018;26;M;14902;00_04
2018;27;M;17620;00_04
2018;28;M;12981;00_04
2018;29;M;22585;00_04
2018;30;M;20104;00_04
2018;31;M;40012;00_04
2018;32;M;4195;00_04
2018;33;M;43369;00_04
2018;34;M;31349;00_04
2018;35;M;31483;00_04
2018;36;M;4758;00_04
2018;37;M;16366;00_04
2018;38;M;37533;00_04
2018;39;M;6626;00_04
2018;40;M;9747;00_04
2018;41;M;8344;00_04
2018;42;M;22367;00_04
2018;43;M;5617;00_04
2018;44;M;42760;00_04
2018;45;M;20446;00_04
2018;46;M;3411;00_04
2018;47;M;8229;00_04
2018;48;M;1697;00_04
2018;49;M;22306;00_04
2018;50;M;11907;00_04
2018;51;M;16066;00_04
2018;52;M;4301;00_04
2018;53;M;8472;00_04
2018;54;M;19869;00_04
2018;55;M;4807;00_04
2018;56;M;18745;00_04
2018;57;M;28194;00_04
2018;58;M;4300;00_04
2018;59;M;83592;00_04
2018;60;M;26156;00_04
2018;61;M;6761;00_04
2018;62;M;44016;00_04
2018;63;M;16632;00_04
2018;64;M;16466;00_04
2018;65;M;4971;00_04
2018;66;M;12045;00_04
2018;67;M;31429;00_04
2018;68;M;21976;00_04
2018;69;M;60968;00_04
2018;70;M;6038;00_04
2018;71;M;13688;00_04
2018;72;M;15926;00_04
2018;73;M;11764;00_04
2018;74;M;25694;00_04
2018;75;M;54785;00_04
2018;76;M;36428;00_04
2018;77;M;48110;00_04
2018;78;M;47717;00_04
2018;79;M;9451;00_04
2018;80;M;15824;00_04
2018;81;M;9437;00_04
2018;82;M;7227;00_04
2018;83;M;26686;00_04
2018;84;M;16145;00_04
2018;85;M;17552;00_04
2018;86;M;11209;00_04
2018;87;M;8927;00_04
2018;88;M;8858;00_04
2018;89;M;8855;00_04
2018;90;M;3994;00_04
2018;91;M;46269;00_04
2018;92;M;53568;00_04
2018;93;M;67139;00_04
2018;94;M;48213;00_04
2018;95;M;46415;00_04
2018;971;M;9957;00_04
2018;972;M;8577;00_04
2018;973;M;14816;00_04
2018;974;M;30362;00_04
2018;976;M;20628;00_04
2017;01;M;20421;00_04
2017;02;M;16080;00_04
2017;03;M;7858;00_04
2017;04;M;4128;00_04
2017;05;M;3617;00_04
2017;06;M;28500;00_04
2017;07;M;8253;00_04
2017;08;M;7565;00_04
2017;09;M;3607;00_04
2017;10;M;8601;00_04
2017;11;M;9102;00_04
2017;12;M;6641;00_04
2017;13;M;61459;00_04
2017;14;M;18397;00_04
2017;15;M;2965;00_04
2017;16;M;8397;00_04
2017;17;M;14629;00_04
2017;18;M;7454;00_04
2017;19;M;5459;00_04
2017;2A;M;3868;00_04
2017;2B;M;4348;00_04
2017;21;M;13997;00_04
2017;22;M;14822;00_04
2017;23;M;2291;00_04
2017;24;M;8711;00_04
2017;25;M;16270;00_04
2017;26;M;15097;00_04
2017;27;M;18279;00_04
2017;28;M;13422;00_04
2017;29;M;23252;00_04
2017;30;M;20303;00_04
2017;31;M;40530;00_04
2017;32;M;4357;00_04
2017;33;M;43911;00_04
2017;34;M;31558;00_04
2017;35;M;32228;00_04
2017;36;M;4925;00_04
2017;37;M;16783;00_04
2017;38;M;38538;00_04
2017;39;M;6819;00_04
2017;40;M;9982;00_04
2017;41;M;8656;00_04
2017;42;M;23024;00_04
2017;43;M;5766;00_04
2017;44;M;42990;00_04
2017;45;M;20974;00_04
2017;46;M;3506;00_04
2017;47;M;8422;00_04
2017;48;M;1775;00_04
2017;49;M;23015;00_04
2017;50;M;12383;00_04
2017;51;M;16434;00_04
2017;52;M;4493;00_04
2017;53;M;8792;00_04
2017;54;M;20387;00_04
2017;55;M;5036;00_04
2017;56;M;19197;00_04
2017;57;M;28833;00_04
2017;58;M;4457;00_04
2017;59;M;86029;00_04
2017;60;M;26647;00_04
2017;61;M;6978;00_04
2017;62;M;45557;00_04
2017;63;M;16874;00_04
2017;64;M;16737;00_04
2017;65;M;5127;00_04
2017;66;M;12390;00_04
2017;67;M;31790;00_04
2017;68;M;22258;00_04
2017;69;M;61638;00_04
2017;70;M;6245;00_04
2017;71;M;14099;00_04
2017;72;M;16471;00_04
2017;73;M;11834;00_04
2017;74;M;26013;00_04
2017;75;M;55721;00_04
2017;76;M;37408;00_04
2017;77;M;48741;00_04
2017;78;M;48473;00_04
2017;79;M;9850;00_04
2017;80;M;16297;00_04
2017;81;M;9673;00_04
2017;82;M;7361;00_04
2017;83;M;27079;00_04
2017;84;M;16536;00_04
2017;85;M;18245;00_04
2017;86;M;11635;00_04
2017;87;M;9185;00_04
2017;88;M;9083;00_04
2017;89;M;9180;00_04
2017;90;M;4051;00_04
2017;91;M;46342;00_04
2017;92;M;54721;00_04
2017;93;M;67213;00_04
2017;94;M;48996;00_04
2017;95;M;47022;00_04
2017;971;M;10554;00_04
2017;972;M;8985;00_04
2017;973;M;14446;00_04
2017;974;M;30934;00_04
2017;976;M;19853;00_04
2016;01;M;20382;00_04
2016;02;M;16545;00_04
2016;03;M;7954;00_04
2016;04;M;4131;00_04
2016;05;M;3715;00_04
2016;06;M;29015;00_04
2016;07;M;8561;00_04
2016;08;M;7665;00_04
2016;09;M;3729;00_04
2016;10;M;9011;00_04
2016;11;M;9391;00_04
2016;12;M;6714;00_04
2016;13;M;61421;00_04
2016;14;M;19060;00_04
2016;15;M;3114;00_04
2016;16;M;8885;00_04
2016;17;M;14984;00_04
2016;18;M;7847;00_04
2016;19;M;5591;00_04
2016;2A;M;3833;00_04
2016;2B;M;4405;00_04
2016;21;M;14385;00_04
2016;22;M;15277;00_04
2016;23;M;2383;00_04
2016;24;M;8964;00_04
2016;25;M;16587;00_04
2016;26;M;15505;00_04
2016;27;M;18750;00_04
2016;28;M;13453;00_04
2016;29;M;24057;00_04
2016;30;M;20297;00_04
2016;31;M;40737;00_04
2016;32;M;4358;00_04
2016;33;M;43769;00_04
2016;34;M;31681;00_04
2016;35;M;32423;00_04
2016;36;M;5120;00_04
2016;37;M;16737;00_04
2016;38;M;39142;00_04
2016;39;M;6967;00_04
2016;40;M;10024;00_04
2016;41;M;8906;00_04
2016;42;M;23211;00_04
2016;43;M;5986;00_04
2016;44;M;43085;00_04
2016;45;M;21181;00_04
2016;46;M;3546;00_04
2016;47;M;8614;00_04
2016;48;M;1779;00_04
2016;49;M;24067;00_04
2016;50;M;12926;00_04
2016;51;M;16831;00_04
2016;52;M;4626;00_04
2016;53;M;9080;00_04
2016;54;M;20970;00_04
2016;55;M;5220;00_04
2016;56;M;19555;00_04
2016;57;M;29351;00_04
2016;58;M;4696;00_04
2016;59;M;87183;00_04
2016;60;M;27357;00_04
2016;61;M;7173;00_04
2016;62;M;47096;00_04
2016;63;M;17142;00_04
2016;64;M;16863;00_04
2016;65;M;5189;00_04
2016;66;M;12464;00_04
2016;67;M;31982;00_04
2016;68;M;22532;00_04
2016;69;M;61827;00_04
2016;70;M;6533;00_04
2016;71;M;14618;00_04
2016;72;M;16834;00_04
2016;73;M;11944;00_04
2016;74;M;26178;00_04
2016;75;M;56587;00_04
2016;76;M;38134;00_04
2016;77;M;49178;00_04
2016;78;M;48335;00_04
2016;79;M;10041;00_04
2016;80;M;16812;00_04
2016;81;M;10002;00_04
2016;82;M;7643;00_04
2016;83;M;26730;00_04
2016;84;M;16758;00_04
2016;85;M;18450;00_04
2016;86;M;11940;00_04
2016;87;M;9326;00_04
2016;88;M;9234;00_04
2016;89;M;9384;00_04
2016;90;M;4410;00_04
2016;91;M;46059;00_04
2016;92;M;55449;00_04
2016;93;M;66978;00_04
2016;94;M;48934;00_04
2016;95;M;46781;00_04
2016;971;M;11104;00_04
2016;972;M;9352;00_04
2016;973;M;14730;00_04
2016;974;M;31240;00_04
2016;976;M;19126;00_04
2015;01;M;20646;00_04
2015;02;M;17040;00_04
2015;03;M;8308;00_04
2015;04;M;4106;00_04
2015;05;M;3663;00_04
2015;06;M;29440;00_04
2015;07;M;8554;00_04
2015;08;M;7872;00_04
2015;09;M;3825;00_04
2015;10;M;9258;00_04
2015;11;M;9429;00_04
2015;12;M;6881;00_04
2015;13;M;62066;00_04
2015;14;M;19597;00_04
2015;15;M;3151;00_04
2015;16;M;9134;00_04
2015;17;M;15304;00_04
2015;18;M;8025;00_04
2015;19;M;5630;00_04
2015;2A;M;3927;00_04
2015;2B;M;4448;00_04
2015;21;M;14691;00_04
2015;22;M;15918;00_04
2015;23;M;2453;00_04
2015;24;M;9315;00_04
2015;25;M;16967;00_04
2015;26;M;15326;00_04
2015;27;M;19551;00_04
2015;28;M;13801;00_04
2015;29;M;24452;00_04
2015;30;M;20683;00_04
2015;31;M;41045;00_04
2015;32;M;4527;00_04
2015;33;M;43783;00_04
2015;34;M;31776;00_04
2015;35;M;33346;00_04
2015;36;M;5172;00_04
2015;37;M;17070;00_04
2015;38;M;40206;00_04
2015;39;M;7059;00_04
2015;40;M;10303;00_04
2015;41;M;9272;00_04
2015;42;M;23156;00_04
2015;43;M;5895;00_04
2015;44;M;43730;00_04
2015;45;M;21521;00_04
2015;46;M;3759;00_04
2015;47;M;8679;00_04
2015;48;M;1743;00_04
2015;49;M;25507;00_04
2015;50;M;13234;00_04
2015;51;M;17325;00_04
2015;52;M;4690;00_04
2015;53;M;9512;00_04
2015;54;M;21180;00_04
2015;55;M;5379;00_04
2015;56;M;19995;00_04
2015;57;M;29702;00_04
2015;58;M;4858;00_04
2015;59;M;88540;00_04
2015;60;M;27619;00_04
2015;61;M;7475;00_04
2015;62;M;48352;00_04
2015;63;M;17566;00_04
2015;64;M;16829;00_04
2015;65;M;5280;00_04
2015;66;M;12528;00_04
2015;67;M;32169;00_04
2015;68;M;23012;00_04
2015;69;M;62512;00_04
2015;70;M;6783;00_04
2015;71;M;14644;00_04
2015;72;M;17269;00_04
2015;73;M;12144;00_04
2015;74;M;25951;00_04
2015;75;M;58254;00_04
2015;76;M;38832;00_04
2015;77;M;49729;00_04
2015;78;M;49127;00_04
2015;79;M;10392;00_04
2015;80;M;17045;00_04
2015;81;M;10349;00_04
2015;82;M;7667;00_04
2015;83;M;26869;00_04
2015;84;M;17035;00_04
2015;85;M;19135;00_04
2015;86;M;12267;00_04
2015;87;M;9547;00_04
2015;88;M;9563;00_04
2015;89;M;9461;00_04
2015;90;M;4549;00_04
2015;91;M;45712;00_04
2015;92;M;56934;00_04
2015;93;M;67133;00_04
2015;94;M;48894;00_04
2015;95;M;46698;00_04
2015;971;M;11589;00_04
2015;972;M;10124;00_04
2015;973;M;14790;00_04
2015;974;M;32076;00_04
2015;976;M;18427;00_04
2014;01;M;20606;00_04
2014;02;M;16961;00_04
2014;03;M;8403;00_04
2014;04;M;4152;00_04
2014;05;M;3675;00_04
2014;06;M;29138;00_04
2014;07;M;8489;00_04
2014;08;M;8121;00_04
2014;09;M;3922;00_04
2014;10;M;9438;00_04
2014;11;M;9550;00_04
2014;12;M;6867;00_04
