date,state,categoryName,visitIndex,visitIndexOver65,visitIndexUnder65,rank
2020-03-07,Virginia,Drug Store,103.0,91.0,104.0,21
2020-03-07,Virginia,Travel & Transport,117.0,106.0,118.0,22
2020-03-07,Virginia,Government,111.0,119.0,111.0,23
2020-03-07,Virginia,Colleges & Universities,81.0,104.0,81.0,24
2020-03-07,Virginia,Office,103.0,96.0,103.0,25
2020-03-07,Virginia,Banks,86.0,83.0,86.0,26
2020-03-07,Virginia,Alcohol,101.0,99.0,101.0,27
2020-03-07,Virginia,Metro Stations,99.0,"",98.0,28
2020-03-07,Virginia,Bus,110.0,"",110.0,29
2020-03-07,Virginia,Beach,112.0,"",112.0,30
2020-03-07,Virginia,Skiing,72.0,"",72.0,31
2020-03-07,Washington,Food,87.0,82.0,87.0,1
2020-03-07,Washington,Shops & Services,89.0,85.0,89.0,2
2020-03-07,Washington,Grocery,94.0,90.0,94.0,3
2020-03-07,Washington,Outdoors & Recreation,89.0,88.0,89.0,4
2020-03-07,Washington,Nightlife Spots,91.0,90.0,91.0,5
2020-03-07,Washington,Gas Stations,91.0,84.0,91.0,6
2020-03-07,Washington,Arts & Entertainment,84.0,81.0,84.0,7
2020-03-07,Washington,Fast Food Restaurants,90.0,87.0,90.0,8
2020-03-07,Washington,Professional & Other Places,88.0,83.0,88.0,9
2020-03-07,Washington,Big Box Stores,93.0,96.0,93.0,10
2020-03-07,Washington,School,87.0,75.0,87.0,11
2020-03-07,Washington,Medical,94.0,83.0,95.0,12
2020-03-07,Washington,Airport,78.0,81.0,78.0,13
2020-03-07,Washington,Hardware Stores,101.0,88.0,102.0,14
2020-03-07,Washington,Hotel,84.0,90.0,84.0,15
2020-03-07,Washington,Fitness Center,85.0,88.0,85.0,16
2020-03-07,Washington,Residences,92.0,88.0,92.0,17
2020-03-07,Washington,Drug Store,90.0,88.0,90.0,18
2020-03-07,Washington,Convenience Store,91.0,98.0,91.0,19
2020-03-07,Washington,Travel & Transport,86.0,91.0,86.0,20
2020-03-07,Washington,Sports,93.0,90.0,93.0,21
2020-03-07,Washington,Colleges & Universities,87.0,81.0,87.0,22
2020-03-07,Washington,Office,74.0,86.0,74.0,23
2020-03-07,Washington,Government,94.0,87.0,94.0,24
2020-03-07,Washington,Bus,82.0,75.0,82.0,25
2020-03-07,Washington,Banks,86.0,85.0,86.0,26
2020-03-07,Washington,Beach,97.0,94.0,97.0,27
2020-03-07,Washington,Skiing,91.0,101.0,91.0,28
2020-03-07,Washington,Discount Stores,96.0,87.0,96.0,29
2020-03-07,Washington,Alcohol,93.0,107.0,92.0,30
2020-03-07,Washington,Light Rail Stations,73.0,"",73.0,31
2020-03-07,West Virginia,Food,104.0,104.0,104.0,1
2020-03-07,West Virginia,Shops & Services,107.0,104.0,107.0,2
2020-03-07,West Virginia,Gas Stations,109.0,97.0,109.0,3
2020-03-07,West Virginia,Fast Food Restaurants,105.0,97.0,105.0,4
2020-03-07,West Virginia,Big Box Stores,101.0,95.0,101.0,5
2020-03-07,West Virginia,Grocery,102.0,100.0,102.0,6
2020-03-07,West Virginia,Nightlife Spots,105.0,100.0,106.0,7
2020-03-07,West Virginia,Arts & Entertainment,116.0,124.0,116.0,8
2020-03-07,West Virginia,Outdoors & Recreation,108.0,103.0,108.0,9
2020-03-07,West Virginia,Discount Stores,108.0,105.0,108.0,10
2020-03-07,West Virginia,Hotel,118.0,113.0,118.0,11
2020-03-07,West Virginia,Medical,105.0,100.0,105.0,12
2020-03-07,West Virginia,Professional & Other Places,113.0,106.0,113.0,13
2020-03-07,West Virginia,Colleges & Universities,129.0,85.0,130.0,14
2020-03-07,West Virginia,School,98.0,95.0,98.0,15
2020-03-07,West Virginia,Hardware Stores,113.0,114.0,113.0,16
2020-03-07,West Virginia,Convenience Store,95.0,82.0,95.0,17
2020-03-07,West Virginia,Drug Store,103.0,101.0,103.0,18
2020-03-07,West Virginia,Travel & Transport,113.0,110.0,113.0,19
2020-03-07,West Virginia,Government,108.0,89.0,109.0,20
2020-03-07,West Virginia,Fitness Center,93.0,106.0,93.0,21
2020-03-07,West Virginia,Sports,100.0,96.0,100.0,22
2020-03-07,West Virginia,Residences,114.0,"",113.0,23
2020-03-07,West Virginia,Banks,103.0,"",104.0,24
2020-03-07,West Virginia,Office,102.0,"",103.0,25
2020-03-07,West Virginia,Skiing,66.0,"",66.0,26
2020-03-07,West Virginia,Airport,122.0,"",122.0,27
2020-03-07,West Virginia,Alcohol,116.0,"",117.0,28
2020-03-07,Wisconsin,Food,100.0,94.0,100.0,1
2020-03-07,Wisconsin,Shops & Services,105.0,98.0,105.0,2
2020-03-07,Wisconsin,Nightlife Spots,101.0,93.0,101.0,3
2020-03-07,Wisconsin,Grocery,97.0,94.0,97.0,4
2020-03-07,Wisconsin,Outdoors & Recreation,99.0,97.0,99.0,5
2020-03-07,Wisconsin,Arts & Entertainment,112.0,104.0,112.0,6
2020-03-07,Wisconsin,Gas Stations,101.0,92.0,101.0,7
2020-03-07,Wisconsin,Fast Food Restaurants,105.0,100.0,105.0,8
2020-03-07,Wisconsin,Big Box Stores,99.0,97.0,99.0,9
2020-03-07,Wisconsin,Convenience Store,102.0,104.0,102.0,10
2020-03-07,Wisconsin,Professional & Other Places,106.0,97.0,106.0,11
2020-03-07,Wisconsin,School,96.0,91.0,96.0,12
2020-03-07,Wisconsin,Hotel,102.0,95.0,102.0,13
2020-03-07,Wisconsin,Hardware Stores,112.0,99.0,113.0,14
2020-03-07,Wisconsin,Medical,108.0,97.0,108.0,15
2020-03-07,Wisconsin,Colleges & Universities,99.0,90.0,99.0,16
2020-03-07,Wisconsin,Fitness Center,99.0,96.0,99.0,17
2020-03-07,Wisconsin,Drug Store,98.0,106.0,98.0,18
2020-03-07,Wisconsin,Sports,96.0,99.0,96.0,19
2020-03-07,Wisconsin,Residences,111.0,117.0,111.0,20
2020-03-07,Wisconsin,Discount Stores,108.0,104.0,108.0,21
2020-03-07,Wisconsin,Office,107.0,111.0,107.0,22
2020-03-07,Wisconsin,Airport,107.0,88.0,108.0,23
2020-03-07,Wisconsin,Government,109.0,107.0,109.0,24
2020-03-07,Wisconsin,Alcohol,102.0,98.0,103.0,25
2020-03-07,Wisconsin,Banks,95.0,78.0,95.0,26
2020-03-07,Wisconsin,Travel & Transport,106.0,97.0,106.0,27
2020-03-07,Wisconsin,Beach,96.0,108.0,96.0,28
2020-03-07,Wisconsin,Bus,105.0,"",104.0,29
2020-03-07,Wisconsin,Skiing,59.0,69.0,58.0,30
2020-03-07,Wisconsin,Spiritual Center,97.0,"",97.0,31
2020-03-07,Wyoming,Food,104.0,97.0,104.0,1
2020-03-07,Wyoming,Shops & Services,112.0,108.0,112.0,2
2020-03-07,Wyoming,Gas Stations,103.0,109.0,103.0,3
2020-03-07,Wyoming,Nightlife Spots,108.0,100.0,109.0,4
2020-03-07,Wyoming,Hotel,106.0,95.0,107.0,5
2020-03-07,Wyoming,Big Box Stores,90.0,86.0,90.0,6
2020-03-07,Wyoming,Outdoors & Recreation,103.0,97.0,104.0,7
2020-03-07,Wyoming,Fast Food Restaurants,100.0,100.0,100.0,8
2020-03-07,Wyoming,Grocery,95.0,98.0,95.0,9
2020-03-07,Wyoming,Professional & Other Places,114.0,114.0,114.0,10
2020-03-07,Wyoming,Arts & Entertainment,111.0,122.0,111.0,11
2020-03-07,Wyoming,School,100.0,96.0,100.0,12
2020-03-07,Wyoming,Hardware Stores,104.0,109.0,104.0,13
2020-03-07,Wyoming,Convenience Store,99.0,91.0,100.0,14
2020-03-07,Wyoming,Travel & Transport,121.0,151.0,120.0,15
2020-03-07,Wyoming,Skiing,93.0,"",93.0,16
2020-03-07,Wyoming,Medical,92.0,"",92.0,17
2020-03-07,Wyoming,Colleges & Universities,87.0,"",87.0,18
2020-03-07,Wyoming,Fitness Center,112.0,"",113.0,19
2020-03-07,Wyoming,Government,152.0,"",152.0,20
2020-03-07,Wyoming,Sports,105.0,"",106.0,21
2020-03-07,Wyoming,Alcohol,121.0,"",121.0,22
2020-03-07,Wyoming,Drug Store,77.0,"",77.0,23
2020-03-07,Wyoming,Airport,112.0,"",114.0,24
2020-03-08,Alabama,Food,108.0,96.0,109.0,1
2020-03-08,Alabama,Shops & Services,111.0,95.0,111.0,2
2020-03-08,Alabama,Gas Stations,112.0,105.0,112.0,3
2020-03-08,Alabama,Grocery,102.0,95.0,102.0,4
2020-03-08,Alabama,Big Box Stores,104.0,96.0,104.0,5
2020-03-08,Alabama,Fast Food Restaurants,115.0,109.0,115.0,6
2020-03-08,Alabama,Outdoors & Recreation,120.0,123.0,120.0,7
2020-03-08,Alabama,Discount Stores,105.0,96.0,105.0,8
2020-03-08,Alabama,Arts & Entertainment,111.0,98.0,112.0,9
2020-03-08,Alabama,School,105.0,103.0,105.0,10
2020-03-08,Alabama,Professional & Other Places,112.0,101.0,112.0,11
2020-03-08,Alabama,Nightlife Spots,98.0,98.0,98.0,12
2020-03-08,Alabama,Hotel,102.0,84.0,103.0,13
2020-03-08,Alabama,Medical,106.0,103.0,106.0,14
2020-03-08,Alabama,Hardware Stores,129.0,120.0,129.0,15
2020-03-08,Alabama,Convenience Store,115.0,112.0,115.0,16
2020-03-08,Alabama,Residences,104.0,94.0,104.0,17
2020-03-08,Alabama,Colleges & Universities,103.0,123.0,103.0,18
2020-03-08,Alabama,Drug Store,111.0,108.0,111.0,19
2020-03-08,Alabama,Sports,129.0,116.0,129.0,20
2020-03-08,Alabama,Travel & Transport,108.0,107.0,108.0,21
2020-03-08,Alabama,Government,106.0,103.0,106.0,22
2020-03-08,Alabama,Fitness Center,103.0,96.0,103.0,23
2020-03-08,Alabama,Office,107.0,109.0,107.0,24
2020-03-08,Alabama,Airport,117.0,116.0,117.0,25
2020-03-08,Alabama,Banks,88.0,73.0,89.0,26
2020-03-08,Alabama,Alcohol,95.0,"",96.0,27
2020-03-08,Alabama,Beach,145.0,60.0,154.0,28
2020-03-08,Alabama,Spiritual Center,124.0,"",126.0,29
2020-03-08,Alaska,Shops & Services,110.0,102.0,110.0,1
2020-03-08,Alaska,Food,104.0,96.0,104.0,2
2020-03-08,Alaska,Grocery,93.0,96.0,93.0,3
2020-03-08,Alaska,Outdoors & Recreation,99.0,100.0,99.0,4
2020-03-08,Alaska,Nightlife Spots,99.0,111.0,99.0,5
2020-03-08,Alaska,Hotel,106.0,117.0,106.0,6
2020-03-08,Alaska,Gas Stations,97.0,110.0,96.0,7
2020-03-08,Alaska,Big Box Stores,111.0,"",111.0,8
2020-03-08,Alaska,Airport,106.0,86.0,106.0,9
2020-03-08,Alaska,Arts & Entertainment,106.0,"",106.0,10
2020-03-08,Alaska,Professional & Other Places,110.0,110.0,110.0,11
2020-03-08,Alaska,Fast Food Restaurants,105.0,"",105.0,12
2020-03-08,Alaska,Medical,125.0,"",127.0,13
2020-03-08,Alaska,School,124.0,"",124.0,14
2020-03-08,Alaska,Drug Store,105.0,"",106.0,15
2020-03-08,Alaska,Hardware Stores,101.0,"",102.0,16
2020-03-08,Alaska,Fitness Center,91.0,"",91.0,17
2020-03-08,Alaska,Sports,144.0,"",144.0,18
2020-03-08,Alaska,Travel & Transport,138.0,"",137.0,19
2020-03-08,Arizona,Food,100.0,96.0,100.0,1
2020-03-08,Arizona,Shops & Services,102.0,100.0,102.0,2
2020-03-08,Arizona,Grocery,90.0,87.0,91.0,3
2020-03-08,Arizona,Outdoors & Recreation,113.0,107.0,114.0,4
2020-03-08,Arizona,Arts & Entertainment,130.0,127.0,130.0,5
2020-03-08,Arizona,Big Box Stores,98.0,96.0,98.0,6
2020-03-08,Arizona,Fast Food Restaurants,103.0,105.0,103.0,7
2020-03-08,Arizona,Nightlife Spots,104.0,101.0,104.0,8
2020-03-08,Arizona,Convenience Store,102.0,96.0,102.0,9
2020-03-08,Arizona,Residences,105.0,105.0,105.0,10
2020-03-08,Arizona,Gas Stations,106.0,97.0,107.0,11
2020-03-08,Arizona,Hotel,102.0,99.0,102.0,12
2020-03-08,Arizona,Airport,103.0,107.0,103.0,13
2020-03-08,Arizona,Professional & Other Places,97.0,97.0,97.0,14
2020-03-08,Arizona,School,107.0,108.0,107.0,15
2020-03-08,Arizona,Medical,104.0,98.0,105.0,16
2020-03-08,Arizona,Sports,103.0,93.0,104.0,17
2020-03-08,Arizona,Hardware Stores,110.0,99.0,111.0,18
2020-03-08,Arizona,Drug Store,98.0,91.0,99.0,19
2020-03-08,Arizona,Travel & Transport,114.0,113.0,114.0,20
2020-03-08,Arizona,Discount Stores,99.0,97.0,99.0,21
2020-03-08,Arizona,Fitness Center,96.0,95.0,96.0,22
2020-03-08,Arizona,Colleges & Universities,103.0,112.0,103.0,23
2020-03-08,Arizona,Office,110.0,103.0,110.0,24
2020-03-08,Arizona,Government,112.0,95.0,113.0,25
2020-03-08,Arizona,Banks,100.0,81.0,101.0,26
2020-03-08,Arizona,Alcohol,99.0,84.0,100.0,27
2020-03-08,Arizona,Bus,98.0,"",99.0,28
2020-03-08,Arizona,Light Rail Stations,129.0,"",130.0,29
2020-03-08,Arizona,Spiritual Center,96.0,"",98.0,30
2020-03-08,Arizona,Beach,100.0,"",98.0,31
2020-03-08,Arkansas,Food,112.0,111.0,112.0,1
2020-03-08,Arkansas,Shops & Services,117.0,115.0,117.0,2
2020-03-08,Arkansas,Fast Food Restaurants,120.0,113.0,120.0,3
2020-03-08,Arkansas,Big Box Stores,108.0,106.0,108.0,4
2020-03-08,Arkansas,Gas Stations,112.0,107.0,112.0,5
2020-03-08,Arkansas,Grocery,103.0,102.0,103.0,6
2020-03-08,Arkansas,Outdoors & Recreation,128.0,121.0,128.0,7
2020-03-08,Arkansas,Arts & Entertainment,110.0,93.0,110.0,8
2020-03-08,Arkansas,School,116.0,111.0,116.0,9
2020-03-08,Arkansas,Discount Stores,104.0,109.0,104.0,10
2020-03-08,Arkansas,Professional & Other Places,117.0,115.0,117.0,11
2020-03-08,Arkansas,Hotel,118.0,123.0,118.0,12
2020-03-08,Arkansas,Medical,107.0,94.0,107.0,13
2020-03-08,Arkansas,Nightlife Spots,110.0,108.0,110.0,14
2020-03-08,Arkansas,Convenience Store,113.0,119.0,113.0,15
2020-03-08,Arkansas,Hardware Stores,138.0,149.0,138.0,16
2020-03-08,Arkansas,Sports,137.0,133.0,137.0,17
2020-03-08,Arkansas,Colleges & Universities,111.0,113.0,111.0,18
2020-03-08,Arkansas,Government,115.0,106.0,115.0,19
2020-03-08,Arkansas,Drug Store,110.0,121.0,110.0,20
2020-03-08,Arkansas,Residences,110.0,97.0,110.0,21
2020-03-08,Arkansas,Travel & Transport,121.0,113.0,121.0,22
2020-03-08,Arkansas,Fitness Center,102.0,107.0,102.0,23
2020-03-08,Arkansas,Office,120.0,111.0,120.0,24
2020-03-08,Arkansas,Banks,99.0,"",100.0,25
2020-03-08,Arkansas,Airport,105.0,104.0,105.0,26
2020-03-08,Arkansas,Alcohol,94.0,"",94.0,27
2020-03-08,Arkansas,Spiritual Center,125.0,"",126.0,28
2020-03-08,California,Food,97.0,94.0,97.0,1
2020-03-08,California,Shops & Services,99.0,97.0,99.0,2
2020-03-08,California,Grocery,97.0,96.0,97.0,3
2020-03-08,California,Outdoors & Recreation,99.0,96.0,99.0,4
2020-03-08,California,Arts & Entertainment,96.0,92.0,96.0,5
2020-03-08,California,Nightlife Spots,94.0,91.0,95.0,6
2020-03-08,California,Fast Food Restaurants,98.0,95.0,98.0,7
2020-03-08,California,Gas Stations,97.0,94.0,97.0,8
2020-03-08,California,Big Box Stores,103.0,99.0,103.0,9
2020-03-08,California,Professional & Other Places,97.0,94.0,97.0,10
2020-03-08,California,Hotel,92.0,90.0,92.0,11
2020-03-08,California,School,102.0,100.0,102.0,12
2020-03-08,California,Airport,88.0,81.0,88.0,13
2020-03-08,California,Convenience Store,96.0,94.0,96.0,14
2020-03-08,California,Residences,96.0,92.0,96.0,15
2020-03-08,California,Drug Store,102.0,99.0,102.0,16
2020-03-08,California,Fitness Center,95.0,94.0,95.0,17
2020-03-08,California,Medical,97.0,91.0,97.0,18
2020-03-08,California,Hardware Stores,109.0,105.0,109.0,19
2020-03-08,California,Colleges & Universities,103.0,102.0,103.0,20
2020-03-08,California,Sports,104.0,101.0,104.0,21
2020-03-08,California,Travel & Transport,98.0,95.0,98.0,22
2020-03-08,California,Discount Stores,104.0,99.0,105.0,23
2020-03-08,California,Office,99.0,101.0,99.0,24
2020-03-08,California,Beach,98.0,97.0,99.0,25
2020-03-08,California,Government,103.0,99.0,103.0,26
2020-03-08,California,Banks,84.0,79.0,84.0,27
2020-03-08,California,Alcohol,92.0,85.0,92.0,28
2020-03-08,California,Bus,102.0,93.0,103.0,29
2020-03-08,California,Skiing,98.0,82.0,98.0,30
2020-03-08,California,Light Rail Stations,91.0,77.0,92.0,31
2020-03-08,California,Metro Stations,81.0,70.0,81.0,32
2020-03-08,California,Spiritual Center,88.0,87.0,88.0,33
2020-03-08,California,Events,117.0,"",123.0,34
2020-03-08,Colorado,Food,108.0,107.0,109.0,1
2020-03-08,Colorado,Shops & Services,113.0,108.0,113.0,2
2020-03-08,Colorado,Outdoors & Recreation,121.0,117.0,121.0,3
2020-03-08,Colorado,Grocery,98.0,95.0,99.0,4
2020-03-08,Colorado,Nightlife Spots,105.0,107.0,104.0,5
2020-03-08,Colorado,Big Box Stores,105.0,96.0,105.0,6
2020-03-08,Colorado,Arts & Entertainment,109.0,103.0,109.0,7
2020-03-08,Colorado,Fast Food Restaurants,112.0,112.0,112.0,8
2020-03-08,Colorado,Airport,99.0,77.0,100.0,9
2020-03-08,Colorado,Gas Stations,107.0,100.0,107.0,10
2020-03-08,Colorado,Hotel,104.0,105.0,104.0,11
2020-03-08,Colorado,Professional & Other Places,120.0,108.0,120.0,12
2020-03-08,Colorado,Residences,108.0,104.0,108.0,13
2020-03-08,Colorado,Convenience Store,108.0,106.0,108.0,14
2020-03-08,Colorado,School,116.0,120.0,116.0,15
2020-03-08,Colorado,Hardware Stores,125.0,120.0,126.0,16
2020-03-08,Colorado,Skiing,86.0,86.0,86.0,17
2020-03-08,Colorado,Fitness Center,96.0,90.0,96.0,18
2020-03-08,Colorado,Sports,135.0,125.0,135.0,19
2020-03-08,Colorado,Medical,106.0,99.0,106.0,20
2020-03-08,Colorado,Colleges & Universities,102.0,103.0,102.0,21
2020-03-08,Colorado,Drug Store,121.0,121.0,121.0,22
2020-03-08,Colorado,Alcohol,98.0,107.0,98.0,23
2020-03-08,Colorado,Travel & Transport,105.0,90.0,106.0,24
2020-03-08,Colorado,Office,104.0,94.0,104.0,25
2020-03-08,Colorado,Discount Stores,107.0,107.0,107.0,26
2020-03-08,Colorado,Government,115.0,119.0,115.0,27
2020-03-08,Colorado,Banks,93.0,94.0,93.0,28
2020-03-08,Colorado,Bus,109.0,157.0,108.0,29
2020-03-08,Colorado,Light Rail Stations,85.0,"",85.0,30
2020-03-08,Connecticut,Food,105.0,99.0,105.0,1
2020-03-08,Connecticut,Shops & Services,104.0,96.0,104.0,2
2020-03-08,Connecticut,Grocery,99.0,98.0,99.0,3
2020-03-08,Connecticut,Outdoors & Recreation,122.0,110.0,123.0,4
2020-03-08,Connecticut,Nightlife Spots,105.0,111.0,104.0,5
2020-03-08,Connecticut,Arts & Entertainment,102.0,83.0,103.0,6
2020-03-08,Connecticut,Gas Stations,105.0,101.0,105.0,7
2020-03-08,Connecticut,Big Box Stores,104.0,92.0,105.0,8
2020-03-08,Connecticut,Fast Food Restaurants,113.0,105.0,114.0,9
2020-03-08,Connecticut,Professional & Other Places,109.0,94.0,110.0,10
2020-03-08,Connecticut,School,113.0,119.0,113.0,11
2020-03-08,Connecticut,Drug Store,101.0,107.0,101.0,12
2020-03-08,Connecticut,Medical,102.0,91.0,103.0,13
2020-03-08,Connecticut,Convenience Store,112.0,105.0,112.0,14
2020-03-08,Connecticut,Travel & Transport,111.0,95.0,111.0,15
2020-03-08,Connecticut,Colleges & Universities,96.0,108.0,95.0,16
2020-03-08,Connecticut,Hardware Stores,117.0,125.0,117.0,17
2020-03-08,Connecticut,Fitness Center,94.0,90.0,94.0,18
2020-03-08,Connecticut,Sports,107.0,115.0,107.0,19
2020-03-08,Connecticut,Hotel,114.0,103.0,114.0,20
2020-03-08,Connecticut,Residences,97.0,96.0,97.0,21
2020-03-08,Connecticut,Alcohol,97.0,85.0,97.0,22
2020-03-08,Connecticut,Discount Stores,111.0,107.0,111.0,23
2020-03-08,Connecticut,Government,111.0,97.0,112.0,24
2020-03-08,Connecticut,Office,105.0,88.0,106.0,25
2020-03-08,Connecticut,Beach,116.0,98.0,117.0,26
2020-03-08,Connecticut,Banks,91.0,80.0,92.0,27
2020-03-08,Connecticut,Airport,101.0,"",103.0,28
2020-03-08,Delaware,Shops & Services,105.0,96.0,106.0,1
2020-03-08,Delaware,Food,107.0,112.0,107.0,2
2020-03-08,Delaware,Grocery,91.0,82.0,91.0,3
2020-03-08,Delaware,Outdoors & Recreation,116.0,103.0,117.0,4
2020-03-08,Delaware,Convenience Store,108.0,98.0,109.0,5
2020-03-08,Delaware,Residences,100.0,96.0,100.0,6
2020-03-08,Delaware,Nightlife Spots,108.0,121.0,108.0,7
2020-03-08,Delaware,Fast Food Restaurants,123.0,114.0,123.0,8
2020-03-08,Delaware,Arts & Entertainment,112.0,110.0,112.0,9
2020-03-08,Delaware,Big Box Stores,96.0,87.0,97.0,10
2020-03-08,Delaware,Gas Stations,101.0,103.0,101.0,11
2020-03-08,Delaware,Professional & Other Places,111.0,104.0,111.0,12
2020-03-08,Delaware,Drug Store,106.0,107.0,106.0,13
2020-03-08,Delaware,Medical,113.0,96.0,114.0,14
2020-03-08,Delaware,Hardware Stores,114.0,121.0,114.0,15
2020-03-08,Delaware,School,118.0,110.0,118.0,16
2020-03-08,Delaware,Sports,125.0,103.0,125.0,17
2020-03-08,Delaware,Alcohol,98.0,99.0,98.0,18
2020-03-08,Delaware,Discount Stores,105.0,101.0,106.0,19
2020-03-08,Delaware,Hotel,107.0,114.0,107.0,20
2020-03-08,Delaware,Colleges & Universities,99.0,"",100.0,21
2020-03-08,Delaware,Travel & Transport,113.0,108.0,113.0,22
2020-03-08,Delaware,Fitness Center,99.0,124.0,98.0,23
2020-03-08,Delaware,Government,121.0,"",120.0,24
2020-03-08,Delaware,Office,109.0,"",109.0,25
2020-03-08,Delaware,Beach,115.0,175.0,111.0,26
2020-03-08,Delaware,Banks,78.0,"",79.0,27
2020-03-08,Florida,Food,101.0,89.0,101.0,1
2020-03-08,Florida,Shops & Services,102.0,92.0,102.0,2
2020-03-08,Florida,Arts & Entertainment,93.0,86.0,93.0,3
2020-03-08,Florida,Grocery,95.0,89.0,96.0,4
2020-03-08,Florida,Outdoors & Recreation,91.0,80.0,92.0,5
2020-03-08,Florida,Hotel,96.0,81.0,96.0,6
2020-03-08,Florida,Nightlife Spots,103.0,94.0,103.0,7
2020-03-08,Florida,Big Box Stores,102.0,94.0,102.0,8
2020-03-08,Florida,Gas Stations,103.0,96.0,103.0,9
2020-03-08,Florida,Fast Food Restaurants,104.0,96.0,104.0,10
2020-03-08,Florida,Airport,103.0,90.0,103.0,11
2020-03-08,Florida,Residences,94.0,82.0,94.0,12
2020-03-08,Florida,Convenience Store,103.0,94.0,103.0,13
2020-03-08,Florida,Professional & Other Places,101.0,94.0,102.0,14
2020-03-08,Florida,Travel & Transport,94.0,86.0,94.0,15
2020-03-08,Florida,Drug Store,109.0,102.0,109.0,16
2020-03-08,Florida,Sports,99.0,89.0,100.0,17
2020-03-08,Florida,Medical,97.0,86.0,98.0,18
2020-03-08,Florida,Hardware Stores,105.0,95.0,106.0,19
2020-03-08,Florida,School,98.0,86.0,98.0,20
2020-03-08,Florida,Discount Stores,100.0,95.0,100.0,21
2020-03-08,Florida,Beach,79.0,67.0,80.0,22
2020-03-08,Florida,Fitness Center,94.0,84.0,95.0,23
2020-03-08,Florida,Colleges & Universities,89.0,88.0,90.0,24
2020-03-08,Florida,Office,93.0,84.0,93.0,25
2020-03-08,Florida,Government,102.0,94.0,102.0,26
2020-03-08,Florida,Banks,91.0,87.0,91.0,27
2020-03-08,Florida,Alcohol,99.0,98.0,99.0,28
2020-03-08,Florida,Bus,103.0,95.0,103.0,29
2020-03-08,Florida,Light Rail Stations,70.0,75.0,70.0,30
2020-03-08,Florida,Spiritual Center,83.0,56.0,85.0,31
2020-03-08,Florida,Events,142.0,"",144.0,32
2020-03-08,Georgia,Food,109.0,101.0,109.0,1
2020-03-08,Georgia,Shops & Services,110.0,99.0,110.0,2
2020-03-08,Georgia,Grocery,99.0,94.0,99.0,3
2020-03-08,Georgia,Gas Stations,110.0,106.0,110.0,4
2020-03-08,Georgia,Outdoors & Recreation,123.0,114.0,123.0,5
2020-03-08,Georgia,Fast Food Restaurants,115.0,110.0,115.0,6
2020-03-08,Georgia,Big Box Stores,105.0,101.0,105.0,7
2020-03-08,Georgia,Airport,100.0,79.0,101.0,8
2020-03-08,Georgia,Arts & Entertainment,125.0,104.0,126.0,9
2020-03-08,Georgia,Residences,107.0,112.0,107.0,10
2020-03-08,Georgia,Professional & Other Places,108.0,96.0,108.0,11
2020-03-08,Georgia,Nightlife Spots,110.0,116.0,110.0,12
2020-03-08,Georgia,Hotel,114.0,110.0,114.0,13
2020-03-08,Georgia,Convenience Store,109.0,107.0,109.0,14
2020-03-08,Georgia,Discount Stores,106.0,98.0,106.0,15
2020-03-08,Georgia,School,116.0,111.0,116.0,16
2020-03-08,Georgia,Hardware Stores,122.0,118.0,122.0,17
2020-03-08,Georgia,Medical,105.0,99.0,105.0,18
2020-03-08,Georgia,Sports,121.0,124.0,121.0,19
2020-03-08,Georgia,Drug Store,110.0,98.0,110.0,20
2020-03-08,Georgia,Travel & Transport,116.0,127.0,116.0,21
2020-03-08,Georgia,Fitness Center,101.0,92.0,101.0,22
2020-03-08,Georgia,Colleges & Universities,108.0,124.0,107.0,23
2020-03-08,Georgia,Office,112.0,103.0,112.0,24
2020-03-08,Georgia,Government,119.0,106.0,119.0,25
2020-03-08,Georgia,Alcohol,107.0,104.0,107.0,26
2020-03-08,Georgia,Banks,91.0,87.0,91.0,27
2020-03-08,Georgia,Metro Stations,121.0,"",122.0,28
2020-03-08,Georgia,Spiritual Center,119.0,"",120.0,29
2020-03-08,Georgia,Bus,144.0,"",142.0,30
2020-03-08,Georgia,Beach,115.0,84.0,116.0,31
2020-03-08,Hawaii,Food,95.0,85.0,96.0,1
2020-03-08,Hawaii,Shops & Services,96.0,91.0,96.0,2
2020-03-08,Hawaii,Hotel,86.0,78.0,87.0,3
2020-03-08,Hawaii,Outdoors & Recreation,93.0,81.0,93.0,4
2020-03-08,Hawaii,Grocery,93.0,79.0,93.0,5
2020-03-08,Hawaii,Airport,91.0,75.0,91.0,6
2020-03-08,Hawaii,Beach,84.0,69.0,85.0,7
2020-03-08,Hawaii,Nightlife Spots,95.0,74.0,96.0,8
